ID,Nacionality,Gender,Target
eb3aecc3-0422-4f13-a33c-d4f7d7dedf70,Portuguese,Female,Enrolled
eb5766a7-7587-465b-9217-b8b7e89e6dd7,Portuguese,Female,Dropout
eb5cd14d-28a6-4ff7-8747-7812754bbe9b,Portuguese,Female,Graduate
eb8fd91c-d732-41f2-9ca6-fe29cde92f21,Brazilian,Female,Graduate
ec0c37ad-e108-4f2e-b499-bdf98b95e1f6,Portuguese,Female,Graduate
ec703702-e307-436e-9545-bc1b48351c29,Portuguese,Female,Graduate
ec7f0cbb-b4e5-483d-a87b-b4a9448caafb,Portuguese,Female,Enrolled
ec9ca2e6-a2c0-4239-8e82-77a164c4caa0,Portuguese,Female,Graduate
ec9f596d-8956-4fad-a20b-cb390b7e9699,Portuguese,Female,Graduate
ecae0831-4068-4ccb-a6ba-802e25e39ebd,Portuguese,Female,Dropout
ecc2bce4-970c-4110-bbd2-317df19ca59a,Portuguese,Female,Graduate
ecdb826a-be67-442d-afd5-5cfc57a86df3,Portuguese,Female,Dropout
ed2c1cde-c886-4fda-ba9f-c29b1dc2bef1,Portuguese,Male,Graduate
ee028367-1712-4d63-ada7-23095a0fb42a,Portuguese,Female,Dropout
ee117729-0daa-4578-acb7-9e4c760c9e2c,Portuguese,Male,Graduate
ee458533-adac-4ce2-9665-5a76976969f0,Portuguese,Male,Graduate
ee4f79dd-22c3-40fd-ae54-ed92c97c636e,Portuguese,Male,Graduate
ee63d457-a43b-4f7a-8cfe-d7249aec3890,Portuguese,Male,Dropout
ee64abe9-359a-4246-bf40-852f54518e81,Portuguese,Male,Enrolled
ee754eff-536c-4555-9f82-97a65c32612a,Portuguese,Male,Graduate
ee8808bd-0e84-4097-9efe-e85638da1d32,Portuguese,Male,Dropout
eeb9c417-ce56-4a5b-9bfa-576724e23487,Portuguese,Female,Graduate
eebd8590-d10d-444b-8673-88516ed71049,Mexican,Male,Graduate
eee58f3f-abda-4fc7-adac-6d07f3aab7f2,Portuguese,Female,Dropout
ef4e71e2-f099-473e-8dd1-8700d8b46c80,Portuguese,Female,Graduate
ef90d831-f88e-4296-8e87-4a530a24d872,Portuguese,Female,Dropout
efa6819e-d1a2-4912-9ffb-d32b3902351b,Portuguese,Female,Graduate
efb014b6-f16d-4cae-ba7a-964a4688a7c1,Portuguese,Female,Graduate
efbe6639-eb5b-4e58-b9b1-295ffe1d28e3,,Female,Dropout
f0017296-5fef-4c8a-a62b-7f6f0f987986,Portuguese,Female,Enrolled
f00d7d0e-3b8e-4549-816b-754340442b9e,Portuguese,Female,Graduate
f01b5c1b-e3f3-4162-ab59-83e1230b5030,Portuguese,Female,Enrolled
f0291377-c788-45e3-8913-f04faf7b8fb0,Portuguese,Female,Dropout
f061699c-52e0-427a-aa42-694ba81358b6,Portuguese,Female,Graduate
f078705a-c6b7-44f2-841b-75dc24bfbc77,Portuguese,Female,Graduate
f09fdef1-4965-4d4b-8305-b78751d03b6e,Portuguese,Female,Dropout
f0a0041b-8c9c-41be-8016-3f23f5237147,Portuguese,Female,Graduate
f0aa96f7-bcd9-4f3b-98e1-2d786b97025d,Portuguese,Female,Graduate
f0af0027-7e54-46e1-a76e-c7787bbdc5e6,Portuguese,Female,Graduate
f0ea6346-c836-4ca2-8121-de8f7921e84f,Portuguese,Female,Graduate
f10fbb96-7fad-43cb-8e95-0ebb9b68e076,Portuguese,Female,Enrolled
f115ed4c-0935-40f0-a6ae-8ff9f1b4beb3,Portuguese,Female,Dropout
f11eb25d-7ea2-404e-b534-f143091177da,Portuguese,Female,Dropout
f1252737-8671-4181-a182-fb02193e54cc,Portuguese,Female,Graduate
f1418bb7-27a6-4177-aa4b-39ea4b5de4fe,Portuguese,Female,Graduate
f17c3675-d2f1-4d9d-9ce6-ad828322eb6d,Portuguese,Female,Graduate
f192bdcd-074a-4c4e-a963-1f3020c6b89d,Portuguese,Female,Graduate
f19a1d92-2368-4d00-9b68-94af3c2c9812,Portuguese,Female,Dropout
f1a919f5-205c-4d05-96ba-e715b5b0ee98,Portuguese,Female,Graduate
f1ce8d3f-cef2-4c0d-9f01-6cb645930533,Portuguese,Female,Dropout
f1e72d02-4a13-4e8c-a32b-7f4ed22162f3,Portuguese,Female,Graduate
f22205be-0ac2-40a2-83b8-8f5ae2392195,Portuguese,Female,Graduate
f22a09b6-aa40-4bd8-9653-01e3ee7a6b08,Portuguese,Female,Enrolled
f22d133e-fa98-4d66-a1ef-6e1de4684a3f,Portuguese,Female,Dropout
f2424b75-5f17-4a11-9e19-03f9c3ab5fc8,Portuguese,Female,Dropout
f2780831-ddc5-48d0-b993-de7b8a8e546d,Portuguese,Female,Dropout
f2ec325f-7e76-4f8c-8ec8-326821a300c9,Portuguese,Female,Enrolled
f3114537-3421-45ac-aadb-15cf10c2a635,Portuguese,Female,Graduate
f35c8d5f-00bf-463d-aa54-f744a88b1390,Portuguese,Female,Graduate
f367fe50-34a0-4041-ac51-140d54d0d4f9,Portuguese,Female,Enrolled
f37ab9e1-77e3-4af8-9868-19642a4f1ff1,Portuguese,Female,Graduate
f39ebc83-1ecc-4073-9503-12c8044770f2,Portuguese,Female,Graduate
f3a1b873-2256-46d0-9758-2d598e58869e,Portuguese,Female,Graduate
f3ae9308-6574-4fa5-9904-96da543641de,Portuguese,Female,Graduate
f3e23c6c-f464-4a87-94c1-0fa68ef54632,Portuguese,Female,Graduate
f43cfe7f-254c-4929-8caf-6e5e5b876776,Portuguese,Female,Dropout
f48f0136-ef58-4a6f-8944-7521f75092f0,Portuguese,Female,Graduate
f4a626a5-d730-4008-8fbb-dd92dd02a714,Portuguese,Female,Dropout
f4b0f2db-7427-45ec-aec0-a01424574504,Portuguese,Female,Graduate
f4c9048a-3c3f-4d04-9a38-eb8fbc72c5b6,Portuguese,Female,Graduate
f4ee7e71-f354-4927-851b-cf71837471f2,Portuguese,Female,Graduate
f51d5fb7-c56c-4092-8dbd-ea619f64498d,Portuguese,Female,Graduate
f564a950-58da-44ec-a66a-2217617150ea,Portuguese,Female,Graduate
f57c6a99-3976-48f6-86e8-809f02da0930,Portuguese,Female,Graduate
f5b10ac3-035b-4c53-9a98-2d00e88aecad,Portuguese,Female,Enrolled
f5b52bdd-7937-4325-bb4c-3e1274c4018f,Portuguese,Female,Graduate
f5bb20ee-3b7a-48b5-9e48-c86bd862bc1d,Portuguese,Female,Graduate
f5cd0be7-1181-42a6-ae7d-834b4a437d1c,Portuguese,Female,Graduate
f5d812f4-1ffe-4c61-a4f5-f7cf6cd63a2b,Portuguese,Female,Graduate
f606eddd-3ff8-4165-8eab-16fd98372591,Portuguese,Female,Graduate
f62f3140-3bcc-472c-a20f-d9f3fbc413ad,Portuguese,Female,Dropout
f62fe985-7b86-4256-83ff-1df9f4a573e3,Portuguese,Female,Graduate
f675e1f1-b7c3-4f92-ac6c-bb81ddfb85a6,Portuguese,Male,Dropout
f6ee2727-5956-4d42-a352-a13fc04d8972,Portuguese,Male,Graduate
f6f9ac7d-9916-4590-97f4-b4483dd1d212,Portuguese,Male,Dropout
f71575f7-5e49-47a8-8891-553d72e2fd5f,Portuguese,Male,Dropout
f73927fa-faad-4023-ab33-3bd4109e8448,Portuguese,Male,Dropout
f76eb968-09b5-45bc-97d3-72a73dae03a3,Portuguese,Male,Enrolled
f77133d0-1e88-47ba-a992-4141b4331970,Portuguese,Female,Graduate
f77b5238-515d-4c3f-834b-55aa9369558a,Portuguese,Female,Dropout
f7a6a57e-f63f-4bb0-9300-5bd870f60eda,Portuguese,Female,Dropout
f7d1ab55-0e95-435a-b77d-915762aad552,Portuguese,Female,Graduate
f7d7bc6d-ef2a-4061-8c7c-e0bdd94335c8,Portuguese,Female,Dropout
f8425f05-8004-4cc3-9ea7-5561c4c987ad,Portuguese,Female,Enrolled
f85621d3-0273-4e05-a57d-31bedbe61946,Portuguese,Female,Dropout
f8747e48-6bd2-47e7-9f1a-d8b7543755af,Portuguese,Female,Graduate
f87ec721-cd24-4fb8-be82-f49218d8b2e4,Portuguese,Female,Graduate
f8831b3c-b298-4a23-87ae-82bbfccd8749,Portuguese,Female,Graduate
f8ae47c5-8e3a-44ba-9c9b-81e106acafc9,Portuguese,Female,Graduate
f92e20af-efac-495d-bb44-b04b106a2155,Portuguese,Female,Enrolled
f9ea3265-819d-4a2b-bad6-8ad77d846a83,Portuguese,Female,Dropout
fa1ebd99-773d-414d-85e5-3d7826402f71,Portuguese,Female,Graduate
fa5ce5bb-5990-4668-93cf-70c809697a99,Portuguese,Female,Graduate
fa871562-1315-4431-8c01-45be44d9ccfd,Portuguese,Female,Graduate
fa9ea024-f642-4729-b69b-e70a06f8b5d3,Portuguese,Female,Graduate
fb2506eb-aae2-40fd-a590-f4476e5bba22,Portuguese,Female,Graduate
fb5ce466-c7e6-42cd-b35c-3f2251a7dc2d,Portuguese,Male,Dropout
fb62f5f8-2882-4b8d-9e1e-e75ae85e8a25,Portuguese,Male,Dropout
fb84330a-1c43-4ece-a348-dbe57df9ec20,Portuguese,Female,Graduate
fb8749ff-06a8-45c3-8c9e-626f0834c1ae,Portuguese,Female,Graduate
fb8ae5ec-b846-489a-8925-0e2966b62ce3,Portuguese,Female,Graduate
fb8d5b9e-7add-43a9-86eb-c5d45c1e3114,Portuguese,Female,Graduate
fbb11fa5-4d84-4f1a-a18b-2f2d367f46c2,Portuguese,Female,Graduate
fbb4f21c-8e5c-4c84-b8b3-6639a2125aee,Portuguese,Female,Enrolled
fbd2137a-cef9-44db-954a-65c04baad6fd,Portuguese,Female,Dropout
fbda0b96-3b66-483d-9c91-e30a9c9b5ece,Portuguese,Female,Enrolled
fc690fe0-7af0-428c-86c4-3542ec07dc0d,Portuguese,Female,Graduate
fc6c5d3e-845c-4e3b-afb8-a36f924493a0,Portuguese,Female,Dropout
fc9410f9-05c7-4c41-a07d-42f7bb8e1db9,Portuguese,Female,Dropout
fc9963cb-fd4c-4007-88a4-2b1d43ad0a38,Portuguese,Female,Graduate
fc9f527a-52c9-463f-8e8d-ba1f2b495325,Portuguese,Female,Graduate
fcb9fac0-d66b-4459-aa56-f5ea9b4e2b75,Portuguese,Female,Graduate
fd110a38-0922-487b-820f-a70d3367fd31,Portuguese,Female,Dropout
fd6335f6-ade3-4581-9933-a60fa4748363,Portuguese,Male,Enrolled
fd94748d-7e15-4cdc-b769-cbdd119c27f6,Portuguese,Female,Graduate
fdd82c06-b6f0-4ab9-a264-b44d4c12bcf8,Italian,Male,Graduate
fdfbc0c8-4f2c-49d0-a98f-17c802f06bed,Portuguese,Male,Graduate
fe2532e5-4331-4c27-9f93-9a245ed50da8,Portuguese,Male,Dropout
fe286ea2-20bf-41d8-82e9-906c51ae92be,Portuguese,Male,Graduate
fe291319-c0a0-4869-945e-1faa5df78438,Portuguese,Male,Graduate
fe2fa313-8d66-4495-a961-7ace2ffbbdf1,Portuguese,Male,Dropout
fe7c9828-ffb7-46ef-83ce-3f55a69c1beb,Portuguese,Male,Enrolled
fe7e778e-7c9b-4c08-84c9-1154a39ac2a7,Portuguese,Male,Graduate
fea33ba3-575e-4d4c-8009-4cb04079f638,Portuguese,Male,Graduate
fec8e2f3-8233-4e8d-94ec-0b2042badfae,Portuguese,Male,Graduate
feffe336-ae3a-4fdf-86ca-7d9eabd16a5c,Portuguese,Male,Enrolled
ff08c5e0-6dc4-4bd1-87ce-ef57efcd2192,Portuguese,Male,Graduate
ff0e0a16-a22a-4cc6-b2f0-c673796534d4,Portuguese,Male,Dropout
ff76802d-cb40-4017-be43-33d93fe97a5c,Italian,Male,Graduate
ff7960ec-d45e-4955-af16-c24eb2126924,Portuguese,Male,Dropout
ff8cbdba-fdb5-41e1-ba27-8781b54d5a99,Portuguese,Male,Dropout
ffcd6931-8a6a-4a62-8f3f-cd59ef355120,Portuguese,Male,Dropout
ffd9480f-9560-4f6b-ace1-5983b5ffa86f,Portuguese,Male,Dropout
fffed543-93c3-41ab-a7b1-315eae77753d,Portuguese,Male,Graduate
00028ac1-a0ab-486f-bfdd-de2b0bf70980,Portuguese,Male,Enrolled
0042c5f7-ced9-44b6-be73-7064e2469311,Portuguese,Male,Dropout
00d10437-4030-4db2-ab4c-f02719184321,Portuguese,Male,Dropout
00db84e6-926d-4c62-96cf-157d4af6b6f5,Portuguese,Male,Graduate
00e6ec8f-86f2-415c-8487-9da70898a56f,Portuguese,Male,Graduate
01574930-3f7a-46eb-9f47-8dafc40101bd,Portuguese,Female,Graduate
01cf5564-5edc-41df-8c8c-8dc712fad3fe,Portuguese,Female,Graduate
0211823f-d2a3-4901-8655-690608a32ce8,Portuguese,Female,Graduate
028549f9-a0e8-43ed-8441-7bdef2bdf1ea,Portuguese,Female,Graduate
029c6b75-3f75-453e-9bc5-ec1d94f19d3f,Portuguese,Female,Graduate
02d7cbdb-778d-48a9-bd74-3abd48d02fc9,Portuguese,Female,Graduate
03133fd0-43aa-4976-816d-1407417f10aa,Portuguese,Female,Graduate
034dd651-d510-4e1d-9b67-d6d2f875adbd,Portuguese,Female,Graduate
03a0d5c3-5d0c-41e8-8d6a-70796d97654a,Portuguese,Female,Graduate
03a61d89-f856-4175-8e8b-5975ea9efa3f,Portuguese,Female,Dropout
03a87f1a-d78c-4af9-b674-37de4ac68d9d,Portuguese,Female,Enrolled
03aa1fcc-061e-4252-beaa-00f5a14b5696,Portuguese,Female,Graduate
03bd7a65-9891-4808-9ba1-d0c3e3773836,Portuguese,Female,Enrolled
040bfda4-b198-4cf7-a9f7-219114ba15db,Portuguese,Female,Dropout
041226a9-4953-4981-800c-c2f7fa88a389,Portuguese,Female,Dropout
0462fd54-e03e-4861-a2f7-225911427b71,Portuguese,Female,Graduate
04cb187a-1544-4526-baf1-aedbe9c43274,Portuguese,Female,Graduate
04e66754-e959-4069-b428-3f4bfbc21637,Portuguese,Female,Enrolled
04ee59ec-7249-4748-a583-9008630686d1,Portuguese,Female,Graduate
050c899f-874c-42be-b0ef-ee56e4574c2c,Portuguese,Female,Graduate
051b8d70-6561-4bc4-8535-2c415d0f2e66,Portuguese,Female,Enrolled
0520280c-9f96-4f2f-a79d-fd72b0685ad7,Portuguese,Female,Graduate
0594682b-6957-4308-8643-13d3c9666abc,Portuguese,Female,Enrolled
05999842-4cf2-4b76-8e26-199b0865f934,Portuguese,Female,Dropout
05a8774f-88f1-4b48-b79e-0b45f13c1f37,Portuguese,Female,Graduate
05a8c30e-1f03-43d7-9e68-0366834abdcf,Portuguese,Female,Enrolled
05ca496f-b613-44b0-a43f-19fa22d8ffd6,Portuguese,Female,Graduate
061a133a-942d-49a9-966b-58f51a9806d2,Portuguese,Female,Graduate
06464fd4-7841-4a88-a90a-7167a6a46fda,Portuguese,Female,Dropout
067e1bf1-fc76-463b-a7c9-040a7c40b7f8,Portuguese,Female,Enrolled
068ea81a-036f-4b1e-b89d-5c4307d0a745,Portuguese,Female,Graduate
06c3bd92-f7bf-4bd7-968c-60500a82b5db,Portuguese,Female,Enrolled
06ecb60f-aa84-474a-bbc3-a1ff12af7ecf,Portuguese,Female,Enrolled
06fafb2c-1d3f-459d-9577-2c7d3bbcbff9,Portuguese,Female,Enrolled
06fb811e-ef54-4147-81b4-4f1a07befffd,Portuguese,Female,Dropout
06fddfc9-8609-418f-9e83-ee2014ab9ab3,Portuguese,Female,Graduate
07187df6-b8dd-4f7a-b1c9-849b962e89cd,Portuguese,Female,Graduate
072cd9cc-be6a-497b-bbbf-2ea44c0d93f5,Portuguese,Female,Graduate
074af5fe-0cbb-4383-8881-9707b9e4e834,Portuguese,Female,Graduate
077a1201-2783-492b-86d0-7e359ab6eb14,Portuguese,Female,Graduate
07d9b0e1-9fe6-4e98-a523-68236954cf3e,Portuguese,Female,Dropout
07dbab9c-b960-4d33-9cc7-ac94d9b76286,Portuguese,Female,Graduate
07e8fab8-6b41-42e5-8a54-54fcacce4fa8,Portuguese,Female,Graduate
07e92d85-f2e4-4929-8eee-41ae2ac16037,Portuguese,Female,Enrolled
07ef0e8a-5aed-40c9-81a8-0bb967609aaf,Portuguese,Female,Enrolled
080472f5-a166-4d1c-b231-42eca4beeb17,Portuguese,Female,Graduate
083bd64e-0844-4daf-bdcc-cc50555885ca,Portuguese,Female,Graduate
085482ee-fad0-4cec-9548-e05329afe6fa,Portuguese,Female,Graduate
08a6fc1e-106a-438f-82bb-c21e7be637ac,Portuguese,Female,Graduate
08ae1ccb-1ebb-4800-9dc4-63510c8a0b4a,Portuguese,Female,Dropout
08b06177-0b54-4938-82c5-97a8f3597535,Portuguese,Female,Enrolled
090991f0-b1af-449c-8337-ab522ef3f9f4,Portuguese,Female,Enrolled
0969f430-8f9c-4d16-8cda-bec727a5ac32,Portuguese,Female,Dropout
0989637f-30e8-46a1-89d9-91d1ff021b49,Portuguese,Male,Dropout
09bc2bf9-2876-49ce-87ab-8e8866b959f0,Portuguese,Male,Dropout
09c0b854-c440-4fb9-bc3a-8e04810320e1,Portuguese,Male,Dropout
09cc78d8-a337-4551-9886-cbc397e98c9d,Portuguese,Male,Dropout
09dbed4a-db1a-410b-9f7c-ef77954cdb7f,Portuguese,Male,Graduate
0a00e8d0-60c6-456c-99a8-a2e2f072147d,Portuguese,Male,Dropout
0a2e786c-6f89-4203-aacc-93bb36a7fa5c,Portuguese,Male,Graduate
0a844bce-79f4-4ee9-a96e-7cf4efe13240,Portuguese,Male,Graduate
0a884455-7857-4dc2-81c7-91745a10560a,Portuguese,Male,Dropout
0a956433-0af6-493a-b75d-99d60c359d77,Portuguese,Male,Dropout
0aa4fe24-7e4f-41bf-a0d5-2d72a9a9d09f,Portuguese,Male,Graduate
0ad83862-6243-4971-bde4-72b3cab1265e,Portuguese,Male,Dropout
0ae04344-a28b-4a9d-a8a7-4810bc5748b8,Portuguese,Male,Graduate
0b3e2041-00f9-48db-9a44-cd5e37632443,Portuguese,Male,Graduate
0b589e8f-da4e-476e-bed8-1f9b066cd62f,Portuguese,Male,Graduate
0b7e4732-490b-43d8-bf97-cd0179124b48,Portuguese,Male,Graduate
0bacc579-8ab3-4bfe-a32b-e5029fe5df41,Portuguese,Male,Graduate
0bbfbb45-0ac6-4378-b678-309dab5ee8f2,Portuguese,Male,Dropout
0bc7038a-c26d-499e-8d24-e4a73aae71fb,Portuguese,Male,Dropout
0bee5acb-ee34-4891-b6bf-34dc023f7712,Portuguese,Male,Enrolled
0c274618-dc9a-40e9-a69e-61bb269a075b,Portuguese,Male,Graduate
0c3745a1-359a-4843-908a-a3f4107dc0be,Portuguese,Male,Dropout
0ca713fe-dd9c-49fe-9bda-6025b8deee75,Portuguese,Male,Dropout
0cbdc84e-a82c-466d-92a7-67a60dc3f0c2,Portuguese,Male,Graduate
0d164297-f34d-4142-8f5a-eb6c3d45744b,Portuguese,Male,Dropout
0dad88e4-28f8-44ca-a620-e1ffe3f328e4,Portuguese,Male,Graduate
0dd188c3-edc8-455c-97cb-74a32d91e37b,Portuguese,Male,Graduate
0de58866-b6f2-42b5-89b1-a7d5eb2f628f,Portuguese,Male,Graduate
0e2b989a-4da5-40b0-a81f-dd26b76b260f,Portuguese,Male,Dropout
0e3b4897-3bf1-4ed6-898c-b23110951ece,Portuguese,Male,Dropout
0e5ba600-7643-4d20-b49b-23d051092bce,Portuguese,Male,Graduate
0e78dfc9-695d-47dd-a0e8-2e7cf8d2ddd0,Portuguese,Male,Dropout
0e7b1ffd-18df-49eb-8379-2d4aec49af9a,Portuguese,Male,Enrolled
0eb18912-727d-43f3-a7aa-cdf0e0e8743c,Portuguese,Female,Graduate
0ec130ec-d4e3-4579-96e1-910857037a35,Portuguese,Female,Graduate
0f09debd-31fe-479d-85e1-46d5d681a52b,Portuguese,Female,Dropout
0f9290da-3b42-4ea5-8e8e-5aa3c7ef93fe,Portuguese,Female,Graduate
0fe79632-4e64-4809-9d02-8bffc5de8eb4,Portuguese,Female,Graduate
1008ec3e-9fa1-4f9f-937f-2418071866c7,Portuguese,Female,Graduate
107aa80c-751e-4cc0-aa47-5d3f442a3553,Portuguese,Female,Enrolled
10bc4adf-1f8a-486a-b362-b58707e35e8d,Portuguese,Female,Graduate
10cd1f6e-0b61-4b57-b7f5-6740de2fba36,Portuguese,Female,Graduate
10e0bd66-e6d9-4bc6-8d30-3e214646cd92,Portuguese,Female,Graduate
10e6a476-300b-4e5f-8248-828ecfd223a1,Portuguese,Female,Enrolled
11118ec0-f505-4d65-b12c-d0a8108460a1,Portuguese,Female,Graduate
1185a19e-fd44-4b2c-acd7-0a1abedbcfec,Portuguese,Female,Graduate
11b1eee1-dd80-4d2f-925d-16925a5581de,Portuguese,Female,Graduate
12214b3c-171a-427e-a5bf-1834935ea552,Cape Verdean,Male,Dropout
122e2f74-e467-4051-a7a1-85b4931ee1d7,Brazilian,Male,Dropout
12ca4569-bdf2-4252-a145-8f7d76e8816a,Portuguese,Female,Graduate
13143a0e-6bc0-414c-9952-8001c1b79a83,Portuguese,Female,Enrolled
131f28dd-e5cd-4e91-a729-438a686e55a5,Portuguese,Female,Dropout
13331d28-25d0-4385-ac2b-20db06325f49,Portuguese,Male,Graduate
13c6f730-126b-41be-867e-6aa9f03ff3f3,Portuguese,Female,Dropout
140b7ee5-2891-4da5-ab00-036b433c4224,Portuguese,Female,Graduate
14691c7a-dbf1-478e-88ca-42f463f0299d,Cape Verdean,Male,Graduate
14c88888-6963-41c7-a05a-bc11b8bde857,Portuguese,Female,Enrolled
14ce03f3-d872-4cad-b607-b12a6f030ebe,Portuguese,Female,Graduate
14d6ef2b-2309-44ea-946d-299d64fae8c3,Portuguese,Female,Graduate
14dc9221-8b1e-4004-886a-b3373fbcab31,Portuguese,Female,Dropout
1550913f-c596-4b12-96ae-a2e0b84ead29,Portuguese,Female,Graduate
15946233-9506-44f9-b690-9e26cd754ba5,Portuguese,Female,Graduate
16169d84-7a5f-434e-b273-57d8db38b398,Portuguese,Female,Dropout
161cb856-91f5-4974-9250-d0f5519d8e53,Portuguese,Female,Dropout
16a7638c-7750-42c0-9554-32aa84851dab,Portuguese,Female,Enrolled
170720c1-6519-41e7-b1bd-e8b67037c2c7,Portuguese,Female,Graduate
174d80db-d358-4754-a39a-9ae52d64a4a1,Portuguese,Female,Graduate
175419d8-2b33-408f-aae3-ce9acce88d77,Portuguese,Female,Enrolled
1777f573-dafa-4503-ae02-6d013a9db274,Portuguese,Female,Graduate
178cd5f2-5ae6-4105-b259-0478c73636aa,Portuguese,Female,Graduate
17a3c614-8dc1-4069-b18f-36fda60d8937,Portuguese,Female,Enrolled
17af1e80-1cea-4b03-9165-2db0265fd9a3,Portuguese,Female,Enrolled
17cae09e-24d4-4bae-b0df-f29e928d0c03,Portuguese,Female,Graduate
17d80e44-3461-42b9-ad55-8524aef5b904,Portuguese,Female,Graduate
1813db20-01d9-4903-92bd-5fbf57753edf,Portuguese,Female,Dropout
182d1d52-4650-40c9-9b08-4daea46dfcea,Portuguese,Female,Enrolled
189f48ec-66f4-4e47-9987-a1642a073af7,Portuguese,Female,Graduate
18a69b1e-77a3-44ea-9863-8650890ff167,Portuguese,Female,Enrolled
18d66cff-33ec-4274-8b78-aed9963459d8,Brazilian,Male,Dropout
18ddc9dc-e084-4625-90f0-5e200fe1cc11,Turkish,Female,Enrolled
18f2307c-5828-4e81-b8a5-9d57903d47ff,Portuguese,Female,Graduate
18f8fc84-2b0b-4e15-940c-4c96c5a72ff9,Portuguese,Female,Graduate
192ea1c2-2172-4e32-852d-a7ec567a9e53,Portuguese,Male,Graduate
1a04b2ca-c63b-43cd-ae43-f6be4dbc3055,Portuguese,Male,Graduate
1a100967-a4fd-4f18-9e5a-ae7773b9d099,Portuguese,Male,Graduate
1a2001e4-5df1-4652-bf3f-9aeacddbedf7,Portuguese,Male,Graduate
1a235c75-5166-4cf5-b495-50f92479e73f,,,
1a64b91c-bd45-4f03-bb54-87ffa937323d,Portuguese,Male,Graduate
1a6f1c4b-9d00-4228-b01e-53c7721603df,Portuguese,Male,Dropout
1a913d60-fb72-4891-b3e1-a2e7e17bc52c,Portuguese,Male,Dropout
1a968ae0-35bb-409e-ab97-666e9aae2269,Portuguese,Male,Dropout
1a9b92c4-e763-4658-912a-854c75bad5cc,Portuguese,Male,Dropout
1a9fe089-e747-4509-bc50-c28f51787956,Portuguese,Male,Graduate
1aaa6f3f-e857-43da-ba5c-4eb62eabd41a,Portuguese,Male,Dropout
1ab33cb3-05e1-477e-be1d-3c8df9af26d4,Portuguese,Male,Graduate
1ab5a831-85f8-41d6-bab2-bd9ebaa82f53,Portuguese,Male,Dropout
1aea261c-cf66-44dd-8790-aac02b9e8a46,Portuguese,Male,Graduate
1af88d6a-eeb1-41bf-91a4-efb925b4a7da,Portuguese,Male,Enrolled
1b0b3e56-8f9c-484a-b867-a6d408e144d1,Portuguese,Male,Dropout
1b342afc-37dc-4f2f-83b1-09e59a795a51,Portuguese,Male,Enrolled
1b3c9dc2-d106-49b8-8206-f4599f17cdf7,Portuguese,Male,Enrolled
1b3f7247-7842-4409-b81e-2687bb2c70b0,Portuguese,Male,Enrolled
1b408326-4c8c-438f-9fad-2d64c306d871,Portuguese,Male,Dropout
1b6c0190-e046-46e8-90ee-5b9a87a1cbe4,Portuguese,Male,Dropout
1ba5f74f-bb08-4475-a2d9-5f485c616089,Portuguese,Male,Graduate
1bc13cd8-238e-412d-a35a-6fdf9f53ff18,Portuguese,Male,Enrolled
1bcf82c0-cf32-48c1-9aab-43eaeb87dc4d,Portuguese,Male,Dropout
1be02415-c43d-4ad6-9d65-5a304e5def11,Portuguese,Male,Enrolled
1c0819c1-20bb-4fb5-854c-4e14dc5e6baa,Portuguese,Male,Graduate
1c09afca-dd1a-47c2-bf78-e88ccaf36f0d,Portuguese,Male,Dropout
1c25eaaf-6b5e-451d-8b9c-042850ec1f8d,Portuguese,Male,Enrolled
1c298bda-a260-4b6b-b9b0-c5c51c192370,Portuguese,Male,Graduate
1c3690b2-60a7-41fb-92df-69f74f2441be,Portuguese,,Graduate
1c5ea32f-6b21-4c55-b59b-1cad6516b832,Portuguese,Male,Enrolled
1cc72942-ac7f-4e9c-b97e-5d24493b6411,Portuguese,,Enrolled
1d341470-cea1-41eb-b67c-e2ddcf4a871e,Portuguese,Male,Graduate
1d59d9ff-1c11-4436-afd0-db4f1a4ca2d5,Portuguese,Male,Dropout
1d5efa96-0b7a-4ba9-81ca-be052fa842ce,Portuguese,Male,Enrolled
1d7047c9-a257-49bd-a457-1ffda82b3253,Portuguese,Male,Graduate
1d80cde6-c4a4-499e-84f0-eb734d13ad5b,Portuguese,Male,Dropout
1dad68b3-69dc-435e-aa75-9729198c9633,Portuguese,Male,Graduate
1dc3322f-2686-419a-8975-a55ee288e00c,Portuguese,Male,Dropout
1dd0c51e-cfdd-458a-abc6-0f78907ced1e,Portuguese,Male,Dropout
1dd4da17-2dd3-482a-83bd-62c6b3677850,Portuguese,Male,Dropout
1dda73b5-4d08-43bb-8179-b179078cead6,Portuguese,Female,Graduate
1e2ce65d-2189-427c-b448-c8df9e7fcefd,Portuguese,Male,Graduate
1e34d183-8c45-4d56-bcab-a7101336d23b,Portuguese,Female,Graduate
1e960a08-f8e6-4cd4-a6c5-c64b494dc2a2,Portuguese,Female,Graduate
1eb076e2-3a1c-4331-88fd-18fb85290171,Portuguese,Female,Graduate
1f1d8ab7-0d51-4d96-8dad-701635f18627,Portuguese,Female,Graduate
1f2fb7a4-4d9f-479c-9967-120949b63e54,Portuguese,Female,Enrolled
1f5e97fe-5350-4f5b-b36a-cdc747de991c,Portuguese,Male,Dropout
1f6ca122-f1b1-471a-89d3-c9f7a8c4074d,Portuguese,Male,Graduate
1f928aee-1c57-4db2-9a93-b33acf047476,Portuguese,Male,Graduate
1fe0466f-a4a0-448c-bb24-dfbd000707dc,Portuguese,Male,Graduate
